,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
1288837,Botrychium lunaria var. onondagense (Underw.) House,Botrychium lunaria var. lunaria,Botrychium lunaria var. lunaria,Botrychium lunaria (L.) Sw.,Botrychium onondagense Underw.
1288915,Dicranopteris linearis var. tetraphylla (Rosenst.) Nakai,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo
1288916,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo
1289131,Diellia alexandri (Hillebr.) Diels,Asplenium dielerectum Viane,Asplenium dielerectum Viane,Asplenium dielerectum Viane,
1289132,Diellia erecta f. alexandri (Hillebr.) W.H.Wagner,Asplenium dielerectum Viane,Asplenium dielerectum Viane,Asplenium dielerectum Viane,
1289133,Lindsaea alexandri (Hillebr.) Hillebr.,Asplenium dielerectum Viane,Asplenium dielerectum Viane,Asplenium dielerectum Viane,
1289185,Hymenophyllum polyanthos var. sturmii (Bosch) Angely,Hymenophyllum polyanthos (Sw.) Sw.,Hymenophyllum polyanthos (Sw.) Sw.,Hymenophyllum polyanthos (Sw.) Sw.,Hymenophyllum sturmii Bosch
1289241,Trichipteris stipularis (Christ) R.M.Tryon,Cyathea bicrenata Liebm.,Cyathea bicrenata Liebm.,Cyathea bicrenata Liebm.,Cyathea stipularis (Christ) Domin
1289426,Cyathea maguirei (R.M.Tryon) Lehnert,Cyathea williamsii Domin,Cyathea williamsii Domin,Cyathea williamsii Domin,Cyathea maguirei (R.M.Tryon) Lehnert
1289985,Lastrea sparsa var. nitidula Bedd.,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris sinonepalensis Z.Y.Zuo & Fraser-Jenk.
1289986,Dryopteris nitidula (Bedd.) Mitsuta & S.K.Wu,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris sinonepalensis Z.Y.Zuo & Fraser-Jenk.
1289988,Nephrodium sparsum var. nitidulum (Bedd.) C.B.Clarke,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris sinonepalensis Z.Y.Zuo & Fraser-Jenk.
1289989,Dryopteris sparsa subsp. nitidula (Bedd.) C.Chr.,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris sinonepalensis Z.Y.Zuo & Fraser-Jenk.
1289990,Dryopteris sparsa var. nitidula (Bedd.) Ching,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris yoroii Seriz.,Dryopteris sinonepalensis Z.Y.Zuo & Fraser-Jenk.
1290816,Didymoglossum robinsonii (Hook. ex Baker) Copel.,Trichomanes reptans Sw.,Trichomanes reptans Sw.,Trichomanes reptans Sw.,Trichomanes robinsonii Hook. ex Baker
1290847,Trichomanes bipunctatum var. plicatum (Bosch) Bedd.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes latealatum (Bosch) Christ
1290848,Crepidomanes plicatum (Bosch) Ching,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes latealatum (Bosch) Christ
1290849,Trichomanes plicatum (Bosch) Bedd.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes campanulatum Roxb.,Trichomanes latealatum (Bosch) Christ
1290892,Hymenophyllum paramnioides (H.G.Zhou & W.M.Chu) X.C.Zhang,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum paramnioides (H.G.Zhou & W.M.Chu) X.C.Zhang
1290897,Mecodium paniculiflorum (C.Presl) Copel.,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum paniculiflorum C.Presl
1291781,Deparia conilii f. yakusimensis (H.Itô) Nakaike,Deparia petersenii var. yakusimensis (H.Itô) M.Kato,Deparia petersenii var. yakusimensis (H.Itô) M.Kato,Deparia petersenii var. yakusimensis (H.Itô) M.Kato,Deparia conilii (Franch. & Sav.) M.Kato
1292832,Draconia limosa (Koidz.) Soják,Artemisia limosa Koidz.,Artemisia limosa Koidz.,,
1292833,Oligosporus limosus (Koidz.) Poljakov,Artemisia limosa Koidz.,Artemisia limosa Koidz.,,
1293015,Anemonoides soyensis (H.Boissieu) Holub,Anemonastrum flaccidum (Fr.Schmidt) Mosyakin,Anemonastrum flaccidum (Fr.Schmidt) Mosyakin,Anemonastrum flaccidum (Fr.Schmidt) Mosyakin,Anemonoides soyensis (H.Boissieu) Holub
1293388,Acacia minuta (M.E.Jones) Beauch.,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger
1293392,"Acacia farnesiana subsp. minuta (M.E.Jones) Ebinger, Seigler & H.D.Clarke",Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger
1293394,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. farnesiana,Vachellia farnesiana var. minuta (M.E.Jones) Seigler & Ebinger
1293479,Earleocassia durangensis (Rose) Britton,Senna durangensis var. durangensis,Senna durangensis var. durangensis,Senna durangensis var. durangensis,Senna durangensis (Rose) H.S.Irwin & Barneby
1293573,Staphidium fenestrata (Benth.) Seem.,Miconia strigillosa (Sw.) Judd & Ionta,Miconia strigillosa (Sw.) Judd & Ionta,Miconia strigillosa (Sw.) Judd & Ionta,Miconia fenestrata (Benth.) Michelang.
1293773,Hyrtanandra walkeriana (Wight) Thwaites,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1293776,Hyrtanandra caudata (Benn.) Miq. ex Bedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.
1293777,Phenax concinna (Wight) Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1293778,Pouzolzia pentandra var. walkeriana (Wight) Hook.f.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1293779,Memorialis ternata var. concinna (Wight) Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1293780,Pouzolzia wightii var. caudata (Benn.) C.E.C.Fisch.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.
1293781,Memorialis ambigua (Wight) Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1293782,Memorialis caudata (Benn.) Wall. ex Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.
1293783,Memorialis concinna (Wight) Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1293785,Gonostegia ambigua (Wight) Miq.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1293786,Gonostegia caudata (Benn.) Miq.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.
1293787,Gonostegia concinna (Wight) Miq.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
1294059,Tragacantha picta (A.Gray) Kuntze,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus E.Sheld.
1294060,Astragalus pictus (A.Gray) A.Gray,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus E.Sheld.
1294129,Astragalus magdalenae var. niveus (Rydb.) Barneby,Astragalus magdalenae var. magdalenae,Astragalus magdalenae var. magdalenae,Astragalus magdalenae var. magdalenae,Astragalus magdalenae var. niveus (Rydb.) Barneby
1294130,Astragalus niveus (Rydb.) Barneby,Astragalus magdalenae var. magdalenae,Astragalus magdalenae var. magdalenae,Astragalus magdalenae var. magdalenae,Astragalus magdalenae var. niveus (Rydb.) Barneby
1294944,Arenaria thevenaei (Reut. ex Magnier) Bonnier,Minuartia recurva subsp. recurva,Minuartia recurva subsp. recurva,Minuartia recurva subsp. recurva,Minuartia recurva subsp. condensata (C.Presl) Greuter & Burdet
1294945,Minuartia recurva var. thevenaei (Reut. ex Magnier) Font Quer,Minuartia recurva subsp. recurva,Minuartia recurva subsp. recurva,Minuartia recurva subsp. recurva,Minuartia recurva subsp. condensata (C.Presl) Greuter & Burdet
1295013,Opuntia polyacantha var. juniperina (Britton & Rose) L.D.Benson,Opuntia polyacantha var. polyacantha,Opuntia polyacantha var. polyacantha,Opuntia polyacantha var. polyacantha,Opuntia polyacantha var. juniperina (Britton & Rose) L.D.Benson
1295056,Selinum opacum (Bernh. ex Hornem.) E.H.L.Krause,Pastinaca sativa subsp. sativa,Pastinaca sativa subsp. sativa,Pastinaca sativa subsp. sativa,Pastinaca sativa subsp. urens (Req. ex Godr.) Čelak.
1295087,Omphalodes lateriflora (Lam.) J.F.Macbr.,Pectocarya linearis subsp. linearis,Pectocarya linearis subsp. linearis,Pectocarya linearis subsp. linearis,Pectocarya lateriflora (Lam.) DC.
1295088,Pectocarya lateriflora (Lam.) DC.,Pectocarya linearis subsp. linearis,Pectocarya linearis subsp. linearis,Pectocarya linearis subsp. linearis,Pectocarya lateriflora (Lam.) DC.
1295308,Viola tricolor subsp. ruralis (Jord. ex Boreau) Berher,Viola tricolor subsp. tricolor,Viola tricolor subsp. tricolor,Viola tricolor subsp. tricolor,Viola arvensis subsp. arvensis
1295387,Valeriana excelsa subsp. procurrens (Wallr.) Holub,Valeriana excelsa subsp. excelsa,Valeriana excelsa subsp. excelsa,Valeriana excelsa subsp. excelsa,Valeriana excelsa subsp. sambucifolia (J.C.Mikan ex Pohl) Holub
1295389,Valeriana officinalis subsp. procurrens (Wallr.) Soó,Valeriana excelsa subsp. excelsa,Valeriana excelsa subsp. excelsa,Valeriana excelsa subsp. excelsa,Valeriana excelsa subsp. sambucifolia (J.C.Mikan ex Pohl) Holub
1295584,Maquira grandifolia (Trécul) Baill. ex Benth. & Hook.f.,Maquira guianensis subsp. guianensis,Maquira guianensis subsp. guianensis,Maquira guianensis subsp. guianensis,Perebea guianensis subsp. guianensis
1295878,Passiflora mixta var. eriantha (Benth.) Killip,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. eriantha (Benth.) Killip
1295881,Tacsonia mixta var. eriantha (Benth.) Mast.,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. eriantha (Benth.) Killip
1295882,Passiflora eriantha (Benth.) Van Houtte,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. eriantha (Benth.) Killip
1295885,Tacsonia quitensis var. eriantha (Benth.) Mast.,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. mixta,Passiflora mixta var. eriantha (Benth.) Killip
1296117,Saxifraga lingulata subsp. australis (Moric.) Pignatti,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. australis (Moric.) Pignatti ex Tavilla & Del Guacchio
1296118,Saxifraga lingulata australis (Moric.) Farrer,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. australis (Moric.) Pignatti ex Tavilla & Del Guacchio
1296119,Saxifraga lingulata var. australis (Moric.) Engl.,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. australis (Moric.) Pignatti ex Tavilla & Del Guacchio
1296120,Saxifraga callosa var. australis (Moric.) D.A.Webb,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. australis (Moric.) Pignatti ex Tavilla & Del Guacchio
1296265,Aconitum grossedentatum (Nakai) Nakai,Aconitum zigzag subsp. zigzag,Aconitum zigzag subsp. zigzag,Aconitum zigzag subsp. zigzag,Aconitum grossedentatum (Nakai) Nakai
1296359,Antirrhinum meonanthum var. ambiguum (Lange) Pau,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum meonanthum Hoffmanns. & Link
1296361,Antirrhinum latifolium var. ambiguum (Lange) Ficalho,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum meonanthum Hoffmanns. & Link
1296362,Antirrhinum majus subsp. ambiguum (Lange) Malag.,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum meonanthum Hoffmanns. & Link
1296364,Antirrhinum graniticum subsp. ambiguum (Lange) Mateu & Segarra,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum graniticum subsp. graniticum,Antirrhinum meonanthum Hoffmanns. & Link
1296379,Arabis hirsuta subsp. incana Gaudin,Arabis hirsuta subsp. hirsuta,Arabis hirsuta subsp. hirsuta,Arabis hirsuta subsp. hirsuta,Arabis ciliata Clairv.
1296388,Crucifera auriculata (Lam.) E.H.L.Krause,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis auriculata Lam.
1296389,Turritis auriculata (Lam.) Fourr.,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis auriculata Lam.
1296390,Turrita auriculata (Lam.) Bubani,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis auriculata Lam.
1296391,Erysimum auriculatum (Lam.) Kuntze,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis nova subsp. nova,Arabis auriculata Lam.
1296423,Arenaria tenuior (Mert. & W.D.J.Koch) Gürke,Arenaria conimbricensis subsp. conimbricensis,Arenaria conimbricensis subsp. conimbricensis,Arenaria conimbricensis subsp. conimbricensis,Arenaria leptoclados (Rchb.) Guss.
1296440,Armeria alpina subsp. vasconica (Sennen ex Losa) Rivas Mart. & al.,Armeria alpina subsp. alpina,Armeria alpina subsp. alpina,Armeria alpina subsp. alpina,Armeria cantabrica Boiss. & Reut. ex Willk.
1296803,Coptis quinquefolia var. ramosa (Makino) Ohwi,Coptis quinquefolia var. quinquefolia,Coptis quinquefolia var. quinquefolia,Coptis quinquefolia var. quinquefolia,Coptis ramosa (Makino) Tamura
1296804,Coptis ramosa (Makino) Tamura,Coptis quinquefolia var. quinquefolia,Coptis quinquefolia var. quinquefolia,Coptis quinquefolia var. quinquefolia,Coptis ramosa (Makino) Tamura
1296880,Dianthus maritimus (Rouy) P.Fourn.,Dianthus pyrenaicus subsp. pyrenaicus,Dianthus pyrenaicus subsp. pyrenaicus,Dianthus pyrenaicus subsp. pyrenaicus,"Dianthus pyrenaicus subsp. attenuatus (Sm.) M.Bernal, Laínz & Muñoz Garm."
1297015,Elatostema monandrum var. pinnatifidum (Hook.f.) Murti,Elatostema monandrum var. monandrum,Elatostema monandrum var. monandrum,Elatostema monandrum var. monandrum,Elatostema monandrum var. pinnatifidum (Hook.f.) Murti
1297157,Franca nodiflora (Lam.) Vis.,Frankenia pulverulenta subsp. pulverulenta,Frankenia pulverulenta subsp. pulverulenta,Frankenia pulverulenta subsp. pulverulenta,Frankenia nodiflora Lam.
1297403,Armeniaca anomala (Koehne) Kovalev & Kostina,Prunus armeniaca var. armeniaca,Prunus armeniaca var. armeniaca,Prunus armeniaca var. armeniaca,Prunus mume var. mume
1297414,Crataegus azarolus var. ruscinonensis (Gren. & Blanc) Fiori,Crataegus azarolus var. azarolus,Crataegus azarolus var. azarolus,Crataegus azarolus var. azarolus,Crataegus × ruscinonensis Gren. & Blanc
1297416,Achillea millefolium var. lanata W.D.J.Koch,Achillea millefolium subsp. millefolium,Achillea millefolium subsp. millefolium,Achillea millefolium subsp. millefolium,Achillea distans subsp. tanacetifolia (Fiori) Janch.
1297458,Salix triandra f. villarsiana (Flüggé ex Willd.) Wimm.,Salix triandra subsp. triandra,Salix triandra subsp. triandra,Salix triandra subsp. triandra,Salix triandra f. glaucophylla (Ser.) Krylov
1297461,Nestylix villarsiana (Flüggé ex Willd.) Raf.,Salix triandra subsp. triandra,Salix triandra subsp. triandra,Salix triandra subsp. triandra,Salix triandra f. glaucophylla (Ser.) Krylov
1297510,Cirsium horridum (Adams) Petr.,Centaurea benedicta var. benedicta,Centaurea benedicta var. benedicta,Centaurea benedicta var. benedicta,"Lophiolepis horrida (Adams) Bureš, Del Guacchio, Iamonico & P.Caputo"
1297626,Fragaria vesca var. collina (Ehrh.) Fiori,Fragaria vesca subsp. vesca,Fragaria vesca subsp. vesca,Fragaria vesca subsp. vesca,Fragaria viridis subsp. viridis
1297823,Dyctisperma rigidus (Sm.) Raf. ex B.D.Jacks.,Rubus rigidus var. rigidus,Rubus rigidus var. rigidus,Rubus rigidus var. rigidus,Rubus rigidus Sm.
1297958,Placus membranaceus (DC.) Kuntze,Pluchea paniculata var. paniculata,Pluchea paniculata var. paniculata,Pluchea paniculata var. paniculata,Blumea membranacea DC.
1297968,Coreopsis grandiflora f. longipes (Hook.) Voss,Coreopsis grandiflora var. grandiflora,Coreopsis grandiflora var. grandiflora,Coreopsis grandiflora var. grandiflora,Coreopsis grandiflora var. longipes (Hook.) Torr. & A.Gray
1297970,Coreopsis grandiflora var. longipes (Hook.) Torr. & A.Gray,Coreopsis grandiflora var. grandiflora,Coreopsis grandiflora var. grandiflora,Coreopsis grandiflora var. grandiflora,Coreopsis grandiflora var. longipes (Hook.) Torr. & A.Gray
1298011,Marsilea elata var. crenata (C.Presl) Sadeb.,Marsilea minuta var. minuta,Marsilea minuta var. minuta,Marsilea minuta var. minuta,Marsilea crenata C.Presl
1298059,Alsophila melanocaula (Desv.) R.M.Tryon,Alsophila borbonica var. borbonica,Alsophila borbonica var. borbonica,Alsophila borbonica var. borbonica,Alsophila melanocaula (Desv.) R.M.Tryon
1298452,Bryophyllum peltigerum (Desc.) V.V.Byalt,"Kalanchoe variifolia var. seyrigii (Boiteau & Mannoni) Shtein, D.-P.Klein & Gideon F.Sm.","Kalanchoe variifolia var. seyrigii (Boiteau & Mannoni) Shtein, D.-P.Klein & Gideon F.Sm.","Kalanchoe variifolia var. seyrigii (Boiteau & Mannoni) Shtein, D.-P.Klein & Gideon F.Sm.",Kalanchoe peltigera Desc.
1299308,Dactylorhiza × dinglensis (Wilmott) Soó,Dactylorhiza × dinglensis (Wilmott) Soó,Dactylorhiza × dinglensis (Wilmott) Soó,,
1301686,Marsippospermum philippii (Buchenau) Hauman,Marsippospermum philippii (Buchenau) Hauman,Marsippospermum philippii (Buchenau) Hauman,,
1303314,Dactylorhiza × formosa nothovar. robertsii (Horsman) Oddone,Dactylorhiza × formosa nothovar. robertsii (Horsman) Oddone,Dactylorhiza × formosa nothovar. robertsii (Horsman) Oddone,,
1303723,Manettia tomentosa (Jacq.) Forsyth f.,Manettia tomentosa (Jacq.) Forsyth f.,Manettia tomentosa (Jacq.) Forsyth f.,,
1305465,Tournefortia sibirica var. angustior (A.DC.) G.L.Chu & M.G.Gilbert,Tournefortia sibirica var. angustior (A.DC.) G.L.Chu & M.G.Gilbert,Tournefortia sibirica var. angustior (A.DC.) G.L.Chu & M.G.Gilbert,,
1306381,Parkia filicina (Willd.) Benth. ex Walp.,Parkia filicina (Willd.) Benth. ex Walp.,Parkia filicina (Willd.) Benth. ex Walp.,,
1306382,Parkia javanica (Lam.) Merr.,Parkia javanica (Lam.) Merr.,Parkia javanica (Lam.) Merr.,,
1310821,Nordenstamia juninensis (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia juninensis (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia juninensis (H.Rob. & Cuatrec.) B.Nord.,,
1310823,Nordenstamia tovarii (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia tovarii (H.Rob. & Cuatrec.) B.Nord.,Nordenstamia tovarii (H.Rob. & Cuatrec.) B.Nord.,,
1313791,Dactylorhiza × claudiopolitana (Simonk.) Borsos & Soó,Dactylorhiza × claudiopolitana (Simonk.) Borsos & Soó,Dactylorhiza × claudiopolitana (Simonk.) Borsos & Soó,,
1313792,Dactylorhiza × csatoi (Soó) Soó,Dactylorhiza × csatoi (Soó) Soó,Dactylorhiza × csatoi (Soó) Soó,,
1313794,Dactylorhiza × formosa Soó,Dactylorhiza × formosa Soó,Dactylorhiza × formosa Soó,,
1313796,Dactylorhiza × hallii (Druce) Soó,Dactylorhiza × hallii (Druce) Soó,Dactylorhiza × hallii (Druce) Soó,,
1317302,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,Dactylorhiza × claudiopolitana nothosubsp. carnea (Soó) Oddone,,
